p10: -0.4244289008745079, p20: -1
boundary_conditions: [[0.1, 5], [1, 1.5]]
0, 0.1, 5.0, -0.4244289008745079, -1.0, -1 
0.002, 0.1013308584332999, 4.9984678098837785, -0.4245103383560165, -1.0001918754387795, -1 
0.004, 0.10265677855754185, 4.996937901300928, -0.4245917914633773, -1.0003837876937431, -1 
0.006, 0.10397777756437507, 4.995410266919215, -0.4246732601995885, -1.0005757367719548, -1 
0.008, 0.10529387258580289, 4.9938848994317295, -0.424754744567649, -1.00076772268048, -1 
0.01, 0.10660508069438969, 4.992361791556796, -0.42483624457055813, -1.0009597454263859, -1 
0.012, 0.10791141890346702, 4.990840936037885, -0.4249177602113158, -1.0011518050167403, -1 
0.014, 0.1092129041673391, 4.989322325643527, -0.42499929149292254, -1.001343901458613, -1 
0.016, 0.11050955338148759, 4.987805953167225, -0.42508083841837946, -1.0015360347590747, -1 
0.018000000000000002, 0.11180138338277558, 4.986291811427369, -0.4251624009906882, -1.0017282049251979, -1 
0.020000000000000004, 0.113088410949651, 4.98477989326715, -0.425243979212851, -1.001920411964056, -1 
0.022000000000000006, 0.1143706528023492, 4.98327019155447, -0.4253255730878707, -1.0021126558827238, -1 
0.024000000000000007, 0.11564812560309491, 4.9817626991818615, -0.42540718261875077, -1.0023049366882781, -1 
0.02600000000000001, 0.11692084595630342, 4.9802574090663985, -0.4254888078084951, -1.0024972543877964, -1 
0.02800000000000001, 0.11818883040878116, 4.978754314149613, -0.42557044866010824, -1.0026896089883577, -1 
0.030000000000000013, 0.11945209544992552, 4.977253407397412, -0.42565210517659535, -1.0028820004970422, -1 
0.032000000000000015, 0.120710657511924, 4.975754681799987, -0.42573377736096213, -1.0030744289209321, -1 
0.034000000000000016, 0.12196453296995263, 4.974258130371737, -0.42581546521621483, -1.0032668942671101, -1 
0.03600000000000002, 0.12321373814237375, 4.972763746151179, -0.4258971687453603, -1.003459396542661, -1 
0.03800000000000002, 0.12445828929093312, 4.971271522200866, -0.42597888795140604, -1.0036519357546705, -1 
0.04000000000000002, 0.12569820262095624, 4.969781451607308, -0.42606062283736, -1.0038445119102257, -1 
0.04200000000000002, 0.12693349428154413, 4.968293527480881, -0.4261423734062308, -1.0040371250164155, -1 
0.044000000000000025, 0.12816418036576835, 4.9668077429557504, -0.42622413966102757, -1.0042297750803295, -1 
0.04600000000000003, 0.1293902769108653, 4.965324091189786, -0.4263059216047601, -1.0044224621090592, -1 
0.04800000000000003, 0.13061179989842997, 4.96384256536448, -0.42638771924043867, -1.004615186109697, -1 
0.05000000000000003, 0.13182876525460893, 4.962363158684866, -0.42646953257107423, -1.004807947089337, -1 
0.05200000000000003, 0.13304118885029265, 4.960885864379436, -0.4265513615996782, -1.0050007450550744, -1 
0.054000000000000034, 0.13424908650130718, 4.95941067570006, -0.42663320632926266, -1.0051935800140062, -1 
0.056000000000000036, 0.13545247396860519, 4.957937585921904, -0.42671506676284027, -1.0053864519732303, -1 
0.05800000000000004, 0.13665136695845626, 4.956466588343352, -0.4267969429034242, -1.0055793609398465, -1 
0.06000000000000004, 0.13784578112263665, 4.954997676285919, -0.4268788347540282, -1.0057723069209552, -1 
0.06200000000000004, 0.13903573205861824, 4.953530843094181, -0.42696074231766673, -1.0059652899236586, -1 
0.06400000000000004, 0.14022123530975694, 4.952066082135684, -0.42704266559735465, -1.0061583099550606, -1 
0.06600000000000004, 0.14140230636548043, 4.950603386800873, -0.4271246045961075, -1.0063513670222657, -1 
0.06800000000000005, 0.14257896066147516, 4.9491427505030074, -0.42720655931694146, -1.0065444611323804, -1 
0.07000000000000005, 0.14375121357987286, 4.9476841666780835, -0.4272885297628731, -1.0067375922925121, -1 
0.07200000000000005, 0.14491908044943624, 4.946227628784756, -0.42737051593691977, -1.00693076050977, -1 
0.07400000000000005, 0.14608257654574416, 4.94477313030426, -0.42745251784209926, -1.0071239657912643, -1 
0.07600000000000005, 0.14724171709137607, 4.943320664740331, -0.42753453548143, -1.0073172081441069, -1 
0.07800000000000006, 0.1483965172560959, 4.941870225619128, -0.427616568857931, -1.0075104875754106, -1 
